name,published_at,status,url,validity,valid_from,valid_to,epoch_valid_from,epoch_valid_to,recently_added,address,latitude,longitude
Philipp-Melanchthon-Gymnasium Bautzen,2022-01-11,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_11_Philipp_Melanchthon_Gymnasium_Bautzen.pdf,12.01.2022 bis 18.01.2022,2022-01-12 00:00:00,2022-01-18 00:00:00,1641945600,1642464000,False,"Bahnhofstraße 2, 02625 Bautzen, Deutschland",51.17665,14.4288101
Turley-Oberschule Oelsnitz in Oelsnitz/Erzgebirge,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_TurleyOS.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Turleyring 37, 09376 Oelsnitz/Erzgebirge, Deutschland",50.7245879,12.7246893
Grundschule an den Greifensteinen in Ehrenfriedersdorf,2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/20220114_GSAndenGreifensteinen.pdf,15.01.2022 bis 21.01.2022,2022-01-15 00:00:00,2022-01-21 00:00:00,1642204800,1642723200,False,"Schulstraße 16, 09419 Thum, Deutschland",50.6723718,12.9517708
"Goethe-Schule Breitenbrunn, Oberschule in Breitenbrunn/Erzgebirge",2022-01-12,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_12_OSGoetheBreitenbrunn.pdf,13.01.2022 bis 19.01.2022,2022-01-13 00:00:00,2022-01-19 00:00:00,1642032000,1642550400,False,"Dorfberg 10, 08359 Breitenbrunn/Erzgebirge, Deutschland",50.475295,12.7599851
Grundschule Seifhennersdorf,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_GrundschuleSeifhennersdorf.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Bahnhofstraße 2, 02782 Seifhennersdorf, Deutschland",50.9338291,14.6136433
Grundschule Nils Holgersson Großlehna,2022-01-17,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_GSGrosslehna.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Schwedenstraße 1, 04420 Markranstädt, Deutschland",51.31040609999999,12.1680254
Dr.-Margarete-Blank-Grundschule Borsdorf,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_GrundschuleBorsdorf.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Sommerfelder Str. 6, 04451 Borsdorf, Deutschland",51.3625835,12.5280016
Grundschule Zwenkau,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_GSZwenkau.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Pestalozzistraße 17, 04442 Zwenkau, Deutschland",51.21818,12.33005
Pestalozzi-Oberschule Wurzen,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_PestalozziOSWurzen.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"August-Bebel-Straße 38, 04808 Wurzen, Deutschland",51.3688967,12.7434821
Rudolf-Hildebrand-Schule Markkleeberg,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_RudolfHildebrandSchuleMarkkleeberg.pdf,18.01.2022 bis 25.01.2022,2022-01-18 00:00:00,2022-01-25 00:00:00,1642464000,1643068800,True,"Mehringstraße 8, 04416 Markkleeberg, Deutschland",51.27844,12.35303
"Bildungszentrum Püchau, Grundschule in freier Trägerschaft in Machern",2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_17_GS_Bildungszentrum_Puechau.pdf,18.01.2022 bis 21.01.2022,2022-01-18 00:00:00,2022-01-21 00:00:00,1642464000,1642723200,True,"Hauptstraße 4, 04828 Machern, Deutschland",51.3965903,12.6501512
Grundschule Nils Holgersson Großlehna,2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/202_01_14_Grundschule_Grosswlehna.pdf,15.01.2022 bis 21.01.2022,2022-01-15 00:00:00,2022-01-21 00:00:00,1642204800,1642723200,False,"Schwedenstraße 1, 04420 Markranstädt, Deutschland",51.31040609999999,12.1680254
"Bildungszentrum Püchau, Grundschule in freier Trägerschaft in Machern",2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_14_Bildungszentrum_Puechau.pdf,17.01.2022 bis 21.01.2022,2022-01-17 00:00:00,2022-01-21 00:00:00,1642377600,1642723200,False,"Hauptstraße 4, 04828 Machern, Deutschland",51.3965903,12.6501512
Grundschule Belgershain,2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_14_GSBelgershain.pdf,17.01.2022 bis 21.01.2022,2022-01-17 00:00:00,2022-01-21 00:00:00,1642377600,1642723200,False,"Feldstraße 7, 04683 Belgershain, Deutschland",51.2352552,12.5472443
Grundschule „Kinder dieser Welt“ in Borna,2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_14_Grundschule_Kinder_dieser_Welt_Borna.pdf,15.01.2022 bis 21.01.2022,2022-01-15 00:00:00,2022-01-21 00:00:00,1642204800,1642723200,False,"Deutzener Str. 25, 04552 Borna, Deutschland",51.122336,12.4856955
Grundschule Zwenkau,2022-01-13,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_13_Grundschule_Zwenkau.pdf,14.01.2022 bis 21.01.2022,2022-01-14 00:00:00,2022-01-21 00:00:00,1642118400,1642723200,False,"Pestalozzistraße 17, 04442 Zwenkau, Deutschland",51.21818,12.33005
"Oberschule ""Frederic Joliot Curie"" Pegau",2022-01-12,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_12_OSPegau.pdf,13.01.2022 bis 19.01.2022,2022-01-13 00:00:00,2022-01-19 00:00:00,1642032000,1642550400,False,"Ernst-Reinsdorf-Straße 3, 04523 Pegau, Deutschland",51.1680964,12.2548341
"Bildungszentrum Püchau, Grundschule in freier Trägerschaft, in Machern",2022-01-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_10_GSBildungszentrumPuechau.pdf,11.01.2022 bis 17.01.2022,2022-01-11 00:00:00,2022-01-17 00:00:00,1641859200,1642377600,False,"Hauptstraße 4, 04828 Machern, Deutschland",51.3965903,12.6501512
Werner-von-Siemens-Gymnasium Großenhain,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_17_Werner_von_Siemens_Gymnasium_Grossenhain.pdf,18.01.2022 bis 21.01.2022,2022-01-18 00:00:00,2022-01-21 00:00:00,1642464000,1642723200,True,"Franz-Schubert-Allee 29, 01558 Großenhain, Deutschland",51.2941332,13.5332937
Kalkbergschule – Schule mit dem Förderschwerpunkt Lernen Meißen – in Meißen,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_17_Kalkbergschule_Meissen.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Max-Dietel-Straße 18 a, 01662 Meißen, Deutschland",51.1556946,13.499298
Gymnasium Coswig,2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_14_GYMCoswig.pdf,15.01.2022 bis 21.01.2022,2022-01-15 00:00:00,2022-01-21 00:00:00,1642204800,1642723200,False,"Melanchthonstraße 10, 01640 Coswig, Deutschland",51.1255834,13.5860329
Kalkbergschule – Schule mit dem Förderschwerpunkt Lernen Meißen – in Meißen,2022-01-13,teilweiser Widerruf der Allgemeinverfügung zur befristeten teilweisen Schließung,https://www.smk.sachsen.de/ppdf/22_01_13_Kalkbergschule_Meissen.pdf,14.01.2022,2022-01-14 00:00:00,2022-01-14 00:00:00,1642118400,1642118400,False,"Max-Dietel-Straße 18 a, 01662 Meißen, Deutschland",51.1556946,13.499298
Kalkbergschule – Schule mit dem Förderschwerpunkt Lernen Meißen – in Meißen,2022-01-12,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_12_Kalkbergschule_Meissen.pdf,13.01.2022 bis 19.01.2022,2022-01-13 00:00:00,2022-01-19 00:00:00,1642032000,1642550400,False,"Max-Dietel-Straße 18 a, 01662 Meißen, Deutschland",51.1556946,13.499298
Grundschule Oberlößnitz in Radebeul,2022-01-11,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_11_GSOberloessnitz.pdf,12.01.2022 bis 18.01.2022,2022-01-12 00:00:00,2022-01-18 00:00:00,1641945600,1642464000,False,"Augustusweg 42, 01445 Radebeul, Deutschland",51.1085241,13.6730254
Kalkbergschule - Schule mit dem Förderschwerpunkt Lernen Meißen - in Meißen,2022-01-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_10_FSKalkbergMeissen.pdf,11.01.2022 bis 19.01.2022,2022-01-11 00:00:00,2022-01-19 00:00:00,1641859200,1642550400,False,"Max-Dietel-Straße 18 a, 01662 Meißen, Deutschland",51.1556946,13.499298
Gymnasium Burgstädt,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_GymBurgstaedt.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Friedrich-Marschner-Straße 18, 09217 Burgstädt, Deutschland",50.91523,12.80802
Astrid-Lindgren-Grundschule in Frankenberg,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_AstridLindgrenFrankenberg.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Max-Kästner-Straße 21, 09669 Frankenberg/Sa., Deutschland",50.9144024,13.045643
"Schule „Am Bürgergarten“, Förderzentrum mit dem Förderschwerpunkt Lernen Eilenburg, in Eilenburg",2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_FZEilenburg.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Dr.-Belian-Straße 2, 04838 Eilenburg, Deutschland",51.4572948,12.6408785
Maria-Merian-Gymnasium Schkeuditz,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_GymnasiumSchkeuditz.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Lessingstraße 10, 04435 Schkeuditz, Deutschland",51.39461739999999,12.2239855
Paul-Wäge-Grundschule Schkeuditz,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_PaulWaegeGSSchkeuditz.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Lautzschke 2, 04435 Schkeuditz, Deutschland",51.35346999999999,12.20902
"Pestalozzischule, Förderzentrum mit dem Förderschwerpunkt Lernen Delitzsch, in Delitzsch",2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_PestalozzischuleFZDelitzsch.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Pestalozzistraße 5, 04509 Delitzsch, Deutschland",51.52109000000001,12.3249
Thomas-Müntzer-Grundschule Schkeuditz,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_Th.MuentzerGSSchkeuditz.pdf,18.01.2022 bis 26.01.2022,2022-01-18 00:00:00,2022-01-26 00:00:00,1642464000,1643155200,True,"Thomas-Müntzer-Straße 6-7, 04435 Schkeuditz, Deutschland",51.3923375,12.1896932
Leibniz-Grundschule Schkeuditz,2022-01-14,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/22_01_14_Leibniz_Grundschule_Schkeuditz.pdf,15.01.2022 bis 21.01.2022,2022-01-15 00:00:00,2022-01-21 00:00:00,1642204800,1642723200,False,"Ringstraße 10, 04435 Schkeuditz, Deutschland",51.3944511,12.2227105
"Schule ""Am Bürgergarten"", Förderzentrum mit dem Förderschwerpunkt Lernen Eilenburg, in Eilenburg",2022-01-11,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_11_Schule_Am_Buergergarten.pdf,12.01.2022 bis 18.01.2022,2022-01-12 00:00:00,2022-01-18 00:00:00,1641945600,1642464000,False,"Dr.-Belian-Straße 2, 04838 Eilenburg, Deutschland",51.4572948,12.6408785
Erich-Wustmann-Grundschule Bad Schandau,2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_14_GSBadSchandau.pdf,15.01.2022 bis 21.01.2022,2022-01-15 00:00:00,2022-01-21 00:00:00,1642204800,1642723200,False,"Badallee 8-9, 01814 Bad Schandau, Deutschland",50.91977019999999,14.1582266
Grundschule Sonnenstein in Pirna,2022-01-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_10_GSSonnensteinPirna.pdf,11.01.2022 bis 17.01.2022,2022-01-11 00:00:00,2022-01-17 00:00:00,1641859200,1642377600,False,"Varkausring 1B, 01796 Pirna, Deutschland",50.9543312,13.9574402
Oberschule Oelsnitz in Oelsnitz/Vogtl.,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_17_OS_Oelsnitz.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Karl-Marx-Platz 1, 08606 Oelsnitz/Vogtl., Deutschland",50.41400530000001,12.174067
Oberschule Oelsnitz in Oelsnitz/Vogtl.,2022-01-12,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_12_OSOelsnitz.pdf,13.01.2022 bis 19.01.2022,2022-01-13 00:00:00,2022-01-19 00:00:00,1642032000,1642550400,False,"Karl-Marx-Platz 1, 08606 Oelsnitz/Vogtl., Deutschland",50.41400530000001,12.174067
Grundschule Thurm in Mülsen,2022-01-17,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2022_01_17_GrundschuleThurm.pdf,18.01.2022 bis 24.01.2022,2022-01-18 00:00:00,2022-01-24 00:00:00,1642464000,1642982400,True,"Schulstraße 3, 08132 Mülsen, Deutschland",50.7647,12.5431201
Schule am Windberg-Grundschule in Zwickau,2022-01-14,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/22_01_14_Schule_am_Windberg_Grundschule_Zwickau.pdf,15.01.2022 bis 21.01.2022,2022-01-15 00:00:00,2022-01-21 00:00:00,1642204800,1642723200,False,"Windbergstraße 68, 08060 Zwickau, Deutschland",50.7235385,12.4604166
